id_no,state,id,year,enf_task_force_287g,enf_warrant_287g,enf_jail_287g,enf_secure_comms,enf_lim_coop_detainers,enf_everify,enf_limits_everify,enf_state_omnibus,pub_tanf_post5,pub_cashass_during5,pub_foodass_lprkids,pub_foodass_lpradults,pub_ssi_replacement,pub_medicaid_lprkids,pub_pubins_unauthkids,pub_pubins_lpradults,pub_pubins_unauthadult,pub_medicaid_lprpreg,pub_medicaid_unauthpreg,pub_medicaid_lpr_post5,int_instate_tuition,int_state_finaid,int_uni_ban,int_official_eng,int_drivers_license
43,Tennessee,TN,2002,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,Tennessee,TN,2003,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,Tennessee,TN,2004,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,Tennessee,TN,2005,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,Tennessee,TN,2006,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,Tennessee,TN,2007,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,Tennessee,TN,2008,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
43,Tennessee,TN,2009,1,0,.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
43,Tennessee,TN,2010,1,0,.5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
43,Tennessee,TN,2011,1,0,.5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
43,Tennessee,TN,2012,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
43,Tennessee,TN,2013,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
43,Tennessee,TN,2014,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
43,Tennessee,TN,2015,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
43,Tennessee,TN,2016,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
43,Tennessee,TN,2017,0,0,.5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
43,Tennessee,TN,2018,0,0,.5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
43,Tennessee,TN,2019,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
44,Texas,TX,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,Texas,TX,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
44,Texas,TX,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
44,Texas,TX,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
44,Texas,TX,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
44,Texas,TX,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
44,Texas,TX,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
44,Texas,TX,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
44,Texas,TX,2008,0,0,.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
44,Texas,TX,2009,0,0,.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
44,Texas,TX,2010,0,0,.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
44,Texas,TX,2011,0,0,.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
44,Texas,TX,2012,0,0,.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
44,Texas,TX,2013,0,0,.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
44,Texas,TX,2014,0,0,.5,1,0,.5,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
44,Texas,TX,2015,0,0,.5,0,0,.5,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
44,Texas,TX,2016,0,0,.5,0,0,.5,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
44,Texas,TX,2017,0,0,.5,1,.5,.5,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
44,Texas,TX,2018,0,0,.5,1,.5,.5,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
44,Texas,TX,2019,0,0,.5,1,.5,.5,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
45,Utah,UT,2000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45,Utah,UT,2001,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45,Utah,UT,2002,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
45,Utah,UT,2003,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
45,Utah,UT,2004,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
45,Utah,UT,2005,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
45,Utah,UT,2006,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
45,Utah,UT,2007,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
45,Utah,UT,2008,0,0,0,0,0,.5,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
45,Utah,UT,2009,0,0,0,0,0,.5,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
45,Utah,UT,2010,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
45,Utah,UT,2011,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
45,Utah,UT,2012,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
45,Utah,UT,2013,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
45,Utah,UT,2014,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
45,Utah,UT,2015,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
45,Utah,UT,2016,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
45,Utah,UT,2017,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
45,Utah,UT,2018,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
45,Utah,UT,2019,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
46,Vermont,VT,2000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,Vermont,VT,2001,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,Vermont,VT,2002,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,Vermont,VT,2003,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,Vermont,VT,2004,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,Vermont,VT,2005,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,Vermont,VT,2006,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,Vermont,VT,2007,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,Vermont,VT,2008,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,Vermont,VT,2009,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,Vermont,VT,2010,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,Vermont,VT,2011,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
46,Vermont,VT,2012,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
46,Vermont,VT,2013,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
46,Vermont,VT,2014,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
46,Vermont,VT,2015,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
46,Vermont,VT,2016,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
46,Vermont,VT,2017,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
46,Vermont,VT,2018,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
46,Vermont,VT,2019,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
47,Virginia,VA,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47,Virginia,VA,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47,Virginia,VA,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47,Virginia,VA,2003,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47,Virginia,VA,2004,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47,Virginia,VA,2005,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47,Virginia,VA,2006,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47,Virginia,VA,2007,0,0,.5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47,Virginia,VA,2008,.5,0,.5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47,Virginia,VA,2009,.5,0,.5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47,Virginia,VA,2010,.5,0,.5,1,0,.5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47,Virginia,VA,2011,.5,0,.5,1,0,.5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47,Virginia,VA,2012,.5,0,.5,1,0,.5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
47,Virginia,VA,2013,0,0,.5,1,0,.5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
47,Virginia,VA,2014,0,0,.5,1,0,.5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
47,Virginia,VA,2015,0,0,.5,0,0,.5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
47,Virginia,VA,2016,0,0,.5,0,0,.5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
47,Virginia,VA,2017,0,0,.5,1,.5,.5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
47,Virginia,VA,2018,0,0,.5,1,.5,.5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
47,Virginia,VA,2019,0,0,.5,1,.5,.5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
48,Washington,WA,2000,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1
48,Washington,WA,2001,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1
48,Washington,WA,2002,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1
48,Washington,WA,2003,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1
48,Washington,WA,2004,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1
48,Washington,WA,2005,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1
48,Washington,WA,2006,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1
48,Washington,WA,2007,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1
48,Washington,WA,2008,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1
48,Washington,WA,2009,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1
48,Washington,WA,2010,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1
48,Washington,WA,2011,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1
48,Washington,WA,2012,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1
48,Washington,WA,2013,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1
48,Washington,WA,2014,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1
48,Washington,WA,2015,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1
48,Washington,WA,2016,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1
48,Washington,WA,2017,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1
48,Washington,WA,2018,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1
48,Washington,WA,2019,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1
49,West Virginia,WV,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,West Virginia,WV,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,West Virginia,WV,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,West Virginia,WV,2003,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,West Virginia,WV,2004,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,West Virginia,WV,2005,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,West Virginia,WV,2006,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,West Virginia,WV,2007,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,West Virginia,WV,2008,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,West Virginia,WV,2009,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,West Virginia,WV,2010,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,West Virginia,WV,2011,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,West Virginia,WV,2012,0,0,0,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,West Virginia,WV,2013,0,0,0,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,West Virginia,WV,2014,0,0,0,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,West Virginia,WV,2015,0,0,0,0,0,.5,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
49,West Virginia,WV,2016,0,0,0,0,0,.5,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
49,West Virginia,WV,2017,0,0,0,1,0,.5,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
49,West Virginia,WV,2018,0,0,0,1,0,.5,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
49,West Virginia,WV,2019,0,0,0,1,0,.5,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
50,Wisconsin,WI,2000,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50,Wisconsin,WI,2001,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50,Wisconsin,WI,2002,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50,Wisconsin,WI,2003,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50,Wisconsin,WI,2004,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50,Wisconsin,WI,2005,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50,Wisconsin,WI,2006,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
50,Wisconsin,WI,2007,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
50,Wisconsin,WI,2008,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
50,Wisconsin,WI,2009,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0
50,Wisconsin,WI,2010,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0
50,Wisconsin,WI,2011,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
50,Wisconsin,WI,2012,0,0,0,1,.5,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
50,Wisconsin,WI,2013,0,0,0,1,.5,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
50,Wisconsin,WI,2014,0,0,0,1,.5,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
50,Wisconsin,WI,2015,0,0,0,0,.5,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
50,Wisconsin,WI,2016,0,0,0,0,.5,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
50,Wisconsin,WI,2017,0,0,0,1,.5,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
50,Wisconsin,WI,2018,0,0,.5,1,.5,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
50,Wisconsin,WI,2019,0,0,.5,1,.5,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
51,Wyoming,WY,2000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,Wyoming,WY,2001,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,Wyoming,WY,2002,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,Wyoming,WY,2003,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,Wyoming,WY,2004,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,Wyoming,WY,2005,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,Wyoming,WY,2006,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,Wyoming,WY,2007,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,Wyoming,WY,2008,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,Wyoming,WY,2009,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,Wyoming,WY,2010,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,Wyoming,WY,2011,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,Wyoming,WY,2012,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,Wyoming,WY,2013,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,Wyoming,WY,2014,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
51,Wyoming,WY,2015,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
51,Wyoming,WY,2016,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
51,Wyoming,WY,2017,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
51,Wyoming,WY,2018,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
51,Wyoming,WY,2019,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
